NetID,Name,Expected_Graduation,MajorID
lturne2,Laurie Turner,5.0,Computer Science + Music
lunde2,Linda Underwood,1.0,Computer Engineering
lvarg2,Lori Vargas,5.0,Finance
lvargas2,Lisa Vargas,2.0,Physics
lwa2,Leah Walters,2.0,Computer Science + Crop Sciences
lwagne2,Lacey Wagner,4.0,Finance + Data Science
lwang2,Lisa Wang,3.5,Media & Cinema Studies
lwarre2,Lisa Warren,2.5,Nutrition and Health
lwhit2,Laura White,3.0,Operations Management
lwi2,Lauren Williams,5.0,Operations Management
lwi3,Lisa Wilson,1.0,Management
lwill2,Laura Williams,4.0,Bioengineering
lwils2,Lee Wilson,2.0,Environmental Engineering
lwo2,Laurie Woods,2.5,Teaching - Middle Grades Education
lwolfe2,Lisa Wolfe,3.5,Electrical Engineering
lwong2,Lawrence Wong,5.0,Middle Grades Education
lwood2,Lisa Wood,1.5,Chemistry
lwy2,Lindsay Wyatt,2.5,Dietetics and Nutrition
mada2,Michael Adams,4.5,Computer Science + Advertising
madam2,Meghan Adams,3.0,Chemistry
mal2,Melissa Allen,4.5,Mechanical Engineering
mal3,Mitchell Allen,4.0,Dietetics and Nutrition
malexan2,Michael Alexander,2.0,Accountancy
mall2,Mariah Allen,5.0,Secondary Education
malvar2,Michelle Alvarado,5.0,Dance
mand2,Marie Anderson,4.0,Supply Chain Management
mander2,Michael Anderson,3.0,Industrial Engineering
mander3,Matthew Anderson,3.5,Computer Science
mander4,Mark Anderson,2.0,Finance
mander5,Michelle Anderson,3.5,Architectural Studies
manders2,Makayla Anderson,3.0,Information Systems
mandr2,Michelle Andrews,1.0,Chemical Engineering
mar2,Mark Arroyo,2.5,Mechanical Engineering
marche2,Michael Archer,1.5,Computer Science + Astronomy
marn2,Mark Arnold,1.0,Chemical Engineering
matkin2,Mary Atkinson,2.5,Information Sciences
mayala2,Megan Ayala,5.0,Agronomy
mba2,Matthew Barrett,3.5,Information Sciences
mba3,Mitchell Barnes,1.5,Journalism
mbai2,Michael Baird,1.5,Accountancy + Data Science
mbail2,Mackenzie Bailey,5.0,Computer Science + Crop Sciences
mbak2,Mark Baker,3.5,Physics
mbake2,Meghan Baker,3.5,Computer Science + Music
mbaker2,Melissa Baker,3.0,Agricultural & Consumer Economics
mballar2,Mary Ballard,4.5,Dance
mbar2,Michael Barnes,1.0,Geology
mbarber2,Matthew Barber,2.5,Computer Science + Astronomy
mbarne2,Mary Barnes,1.5,Innovation
mbarne3,Megan Barnes,1.0,Agricultural & Consumer Economics
mbass2,Melissa Bass,5.0,Advertising
mbates2,Mark Bates,4.0,Secondary Education
mbau2,Michael Bautista,4.0,Agronomy
mbe2,Melanie Bell,4.0,Finance + Data Science
mbean2,Michelle Bean,1.5,Computer Science + Music
mbeck2,Michelle Becker,4.5,Chemical Engineering
mbell2,Melissa Bell,4.0,Innovation
mben2,Monica Benton,2.5,Computer Science
mbenso2,Marvin Benson,1.0,Environmental Engineering
mbento2,Mary Benton,4.0,Agronomy
mberge2,Michael Berger,4.5,Physics
mberger2,Michelle Berger,4.5,Marketing
mbest2,Miranda Best,2.5,Accountancy
mblac2,Martin Blackburn,3.5,Neural Engineering
mblack2,Mary Black,2.0,Journalism
mblair2,Megan Blair,3.0,Dietetics and Nutrition
mbo2,Melissa Boyd,5.0,Journalism
mbowman2,Megan Bowman,1.5,Supply Chain Management
mbra2,Margaret Bradford,1.0,Computer Science + Music
mbridge2,Michelle Bridges,3.5,Accountancy + Data Science
mbro2,Monica Brown,4.0,Teaching - Middle Grades Education
mbro3,Michael Brown,4.5,Food Science
mbro4,Mark Brooks,5.0,Industrial Engineering
mbrow2,Meghan Brown,3.0,Teaching - Middle Grades Education
mbrown2,Margaret Brown,5.0,Management
mbrown3,Michael Brown,1.0,Supply Chain Management
mbrown4,Madison Brown,5.0,Human Development & Family Studies
mbrown5,Michael Brown,2.0,Finance + Data Science
mbrown6,Michael Brown,2.5,Computer Science + Animal Sciences
mbrown7,Melissa Brown,2.0,Environmental Engineering
mbry2,Margaret Bryant,1.5,Engineering Mechanics
mbry3,Michelle Bryant,5.0,Media & Cinema Studies
mbu2,Michelle Buchanan,3.5,Kinesiology
mbuck2,Michele Buck,1.0,Industrial Engineering
mburns2,Melissa Burns,3.5,Dance
mburton2,Miranda Burton,2.0,Computer Science + Astronomy
mbut2,Matthew Butler,4.5,Hospitality Management
mbyr2,Michael Byrd,2.0,Operations Management
mca2,Michael Carter,3.5,Electrical Engineering
mcalde2,Melissa Calderon,5.0,Civil Engineering
mcam2,Michael Campbell,4.5,Middle Grades Education
mcampbe2,Mary Campbell,5.0,Geology
mcan2,Madeline Cannon,4.0,Chemical Engineering
mcann2,Mary Cannon,2.5,Computer Science + Bioengineering
mcarne2,Mia Carney,4.0,Engineering Technology & Management for Agricultural Systems
mcarr2,Michael Carr,4.0,Secondary Education
mcart2,Michael Carter,4.0,Finance + Data Science
mcart3,Matthew Carter,4.5,Physics
mchan2,Matthew Chan,3.0,Teaching - Middle Grades Education
mchan3,Michelle Chandler,4.5,Middle Grades Education
mchandl2,Mark Chandler,5.0,Dance
mcl2,Michael Clay,4.0,Computer Science + Physics
mcla2,Maria Clark,2.5,Strategy
mclar2,Michelle Clark,3.5,Computer Science + Astronomy
mco2,Matthew Cordova,3.0,Materials Science & Engineering
mco3,Michael Cobb,4.0,Finance
mcohe2,Matthew Cohen,4.0,Information Sciences
mcol2,Mark Coleman,5.0,Computer Science + Animal Sciences
mcol3,Mitchell Colon,3.5,Teaching - Middle Grades Education
mcol4,Madeline Coleman,5.0,Computer Science + Music
mcole2,Margaret Cole,1.0,Agricultural & Consumer Economics
mcolema2,Melissa Coleman,3.0,Neural Engineering
mcomb2,Michael Combs,2.0,Finance
mcombs2,Mary Combs,4.0,Elementary Education
mcoop2,Meghan Cooper,5.0,Innovation
mcor2,Misty Cortez,2.0,Media & Cinema Studies
mcowan2,Monica Cowan,1.0,Accountancy + Data Science
mcox2,Michael Cox,2.5,Middle Grades Education
mcraw2,Marissa Crawford,2.5,Computer Science + Advertising
mcum2,Martha Cummings,1.0,Agricultural & Consumer Economics
mda2,Maurice Day,2.5,Media & Cinema Studies
mdavi2,Michael Davis,2.0,Human Development & Family Studies
mdavi3,Madison Davis,2.5,Innovation
mdavi4,Matthew Davis,5.0,Materials Science & Engineering
mdaws2,Michael Dawson,2.5,Aerospace Engineering
mday2,Mary Day,4.0,Innovation
mday3,Megan Day,3.0,Advertising
mday4,Matthew Day,2.0,Advertising
mdennis2,Michelle Dennis,3.5,Sustainability in Food & Environmental Systems
mdi2,Mike Diaz,2.0,Accountancy
mdic2,Mark Dickerson,1.5,Journalism
mdicke2,Mario Dickerson,5.0,Computer Science + Physics
mdough2,Melissa Dougherty,1.5,Computer Science + Crop Sciences
mdud2,Maria Dudley,2.5,Operations Management
mdudley2,Matthew Dudley,5.0,Information Sciences
mduff2,Meredith Duffy,4.0,Journalism
meat2,Marc Eaton,4.0,Computer Science + Physics
meaton2,Michael Eaton,1.5,Finance + Data Science
med2,Michael Edwards,2.5,Information Sciences
medw2,Monica Edwards,2.5,Special Education
medwar2,Mitchell Edwards,2.5,Neural Engineering
mel2,Miranda Ellison,2.0,Athletic Training
mel3,Matthew Elliott,2.5,Finance
mell2,Michael Ellis,5.0,Accountancy
mengli2,Marc English,5.0,Finance + Data Science
mer2,Miguel Erickson,2.5,Agricultural & Consumer Economics
mest2,Marie Estrada,1.5,Computer Science + Bioengineering
mev2,Morgan Evans,2.0,Agronomy
mfergu2,Michael Ferguson,1.0,Operations Management
mfi2,Megan Fields,2.5,Nuclear
mfl2,Mitchell Flowers,1.0,Early Childhood Education
mfl3,Michael Flynn,3.0,Innovation
mfl4,Maria Flores,1.5,Sustainability in Food & Environmental Systems
mflemi2,Mary Fleming,2.0,Sustainability in Food & Environmental Systems
mflore2,Morgan Flores,4.0,Agronomy
mford2,Michelle Ford,1.0,Materials Science & Engineering
mfoste2,Meredith Foster,2.5,Computer Science + Animal Sciences
mfox2,Maurice Fox,2.5,Information Sciences
mfuen2,Manuel Fuentes,2.5,Computer Engineering
mga2,Michele Garza,4.5,Dietetics and Nutrition
mga3,Michael Garrison,1.0,Dietetics and Nutrition
mga4,Michelle Garcia,2.5,Chemistry
mgarci2,Marissa Garcia,3.5,Secondary Education
mgarcia2,Malik Garcia,2.0,Engineering Technology & Management for Agricultural Systems
mgarr2,Maria Garrett,3.0,Advertising
mgeo2,Michael George,2.5,Computer Science + Animal Sciences
mgl2,Meghan Glenn,2.5,Geology
mgo2,Michael Gould,2.5,Computer Engineering
mgom2,Michael Gomez,3.0,Special Education
mgon2,Michael Gonzalez,3.0,Finance + Data Science
mgonzal2,Melissa Gonzalez,2.0,Innovation
mgoodw2,Michael Goodwin,3.0,Dance
mgor2,Mario Gordon,2.5,Computer Engineering
mgou2,Mark Gould,4.0,Sustainable Design
mgraves2,Martha Graves,4.5,Nuclear
mgray2,Margaret Gray,1.5,Neural Engineering
mgreene2,Morgan Greene,4.5,Sustainable Design
mgregor2,Melissa Gregory,1.0,Athletic Training
mguer2,Mary Guerra,3.0,Kinesiology
mgut2,Michelle Gutierrez,2.5,Civil Engineering
mguzman2,Michael Guzman,2.0,Computer Science + Astronomy
mha10,Mark Hall,4.5,Special Education
mha2,Michael Harris,3.5,Engineering Technology & Management for Agricultural Systems
mha3,Mike Hall,1.0,Special Education
mha4,Maria Hamilton,5.0,Dietetics and Nutrition
mha5,Mark Harris,2.0,Civil Engineering
mha6,Melvin Harris,5.0,Architectural Studies
mha7,Michael Hamilton,3.5,Dance
mha8,Michele Haynes,3.5,Finance
mha9,Marissa Harris,1.0,Engineering Mechanics
mhall2,Michael Hall,3.5,Secondary Education
mhall3,Maria Hall,4.0,Athletic Training
mhamp2,Margaret Hampton,1.0,Computer Science + Bioengineering
mhan2,Michelle Hanson,3.0,Computer Science + Crop Sciences
mhanse2,Maria Hansen,2.0,Neural Engineering
mhar2,Michael Harris,3.0,Strategy
mharr2,Melissa Harris,4.5,Computer Science
mharrel2,Mary Harrell,1.0,Teaching - Middle Grades Education
mharri2,Melissa Harrison,4.0,Plant Biotechnology
mhart2,Michelle Hart,1.0,Advertising
mhe2,Mary Hernandez,2.0,Chemistry
mhe3,Matthew Henderson,4.0,Accountancy
mhe4,Michael Henderson,4.0,Business + Data Science
mhen2,Michele Henderson,2.0,Agronomy
mhen3,Megan Henry,4.0,Computer Science + Astronomy
mhenso2,Madeline Henson,4.0,Chemical Engineering
mher2,Marie Hernandez,1.0,Finance + Data Science
mherna2,Matthew Hernandez,3.0,Media & Cinema Studies
mherna3,Mary Hernandez,3.5,Special Education
mherrer2,Michael Herrera,1.0,Computer Science + Bioengineering
mhill2,Michael Hill,4.5,Food Science
mhin2,Michelle Hines,2.5,Innovation
mhint2,Mark Hinton,3.5,Engineering Mechanics
mho2,Mark Holloway,4.0,Food Science
mho3,Marcus Howard,5.0,Supply Chain Management
mhol2,Maureen Holder,2.0,Agronomy
mhollo2,Monica Holloway,2.5,Engineering Mechanics
mhouse2,Mary House,1.0,Electrical Engineering
mhowa2,Michael Howard,4.5,Computer Science + Astronomy
mhowar2,Matthew Howard,4.0,Special Education
mhuds2,Monica Hudson,1.5,Computer Science
mhug2,Mary Hughes,1.5,Computer Science + Physics
mhughes2,Maria Hughes,2.5,Journalism
mhump2,Mark Humphrey,3.0,Nutrition and Health
mhunt2,Michael Hunt,1.0,Agricultural & Biological Engineering
mingram2,Michael Ingram,1.5,Aerospace Engineering
mjackso2,Mark Jackson,4.0,Electrical Engineering
mjacob2,Michael Jacobson,1.0,Sustainable Design
mjen2,Michael Jenkins,4.5,Journalism
mjo2,Marilyn Johnson,4.5,Dance
mjo3,Monique Johns,1.5,Strategy
mjo4,Mary Jones,3.0,Chemistry
mjoh2,Marcus Johnson,4.0,Middle Grades Education
mjoh3,Matthew Johnson,4.0,Bioengineering
mjoh4,Michael Johns,1.0,Business + Data Science
mjohn2,Matthew Johnson,3.5,Business + Data Science
mjohn3,Megan Johnson,4.5,Nuclear
mjohns2,Melissa Johnson,4.0,Food Science
mjohnso2,Monique Johnson,2.5,Computer Science + Crop Sciences
mjon2,Micheal Jones,3.5,Chemistry
mjon3,Maria Jones,2.0,Materials Science & Engineering
mjone2,Mary Jones,3.5,Strategy
mjone3,Matthew Jones,2.5,Elementary Education
mjones2,Martin Jones,2.0,Special Education
mjones3,Melissa Jones,5.0,Teaching - Middle Grades Education
mjones4,Mary Jones,3.5,Electrical Engineering
mjones5,Melissa Jones,3.5,Finance
mjones6,Micheal Jones,3.0,Chemistry
mjones7,Michael Jones,1.0,Elementary Education
mkane2,Michael Kane,3.5,Information Systems
mkhan2,Melissa Khan,1.5,Plant Biotechnology
mki2,Michael King,2.0,Systems Engineering & Design
mkid2,Melissa Kidd,5.0,Accountancy + Data Science
mkim2,Marissa Kim,2.0,Systems Engineering & Design
mking2,Michael King,1.5,Strategy
mkl2,Maria Kline,4.5,Engineering Mechanics
mland2,Matthew Landry,2.0,Advertising
mlandr2,Matthew Landry,1.5,Accountancy
mlane2,Maureen Lane,3.5,Elementary Education
mlane3,Monica Lane,3.0,Journalism
mlar2,Michelle Larson,1.5,Finance
mleb2,Melissa Leblanc,1.0,Management
mlee2,Monica Lee,1.0,Sustainable Design
mlee3,Monica Lee,1.5,Computer Science + Physics
mlee4,Misty Lee,5.0,Sustainability in Food & Environmental Systems
mleo2,Michele Leon,2.5,Information Sciences
mleste2,Mark Lester,1.0,Kinesiology
mlevi2,Melissa Levine,2.5,Food Science
mlewi2,Meghan Lewis,4.0,Plant Biotechnology
mlewis2,Mallory Lewis,1.5,Computer Science + Advertising
mlewis3,Maria Lewis,2.5,Computer Science + Music
mlove2,Monica Love,5.0,Teaching - Middle Grades Education
mloz2,Maria Lozano,4.5,Biochemistry
mluna2,Mark Luna,3.0,Strategy
mma2,Michael Marshall,4.0,Human Development & Family Studies
mma3,Melanie Martin,2.5,Learning & Education Studies
mma4,Michael Mason,2.0,Sustainable Design
mma5,Malik Mathews,5.0,Chemistry
mma6,Michael Mayo,4.0,Bioengineering
mmacdo2,Michelle Macdonald,5.0,Innovation
mmar2,Marcia Martinez,4.5,Innovation
mmar3,Matthew Martin,1.5,Accountancy
mmar4,Miranda Marshall,3.5,Finance
mmar5,Meredith Martin,1.0,Early Childhood Education
mmar6,Michael Martinez,4.0,Dance
mmar7,Matthew Marshall,1.0,Computer Science + Crop Sciences
mmarti2,Mario Martinez,1.0,Industrial Engineering
mmarti4,Matthew Martinez,3.5,Materials Science & Engineering
mmartin2,Michael Martin,2.5,Environmental Engineering
mmas2,Madison Massey,3.5,Systems Engineering & Design
mmat2,Michael Mathis,4.5,Supply Chain Management
mmatt2,Michael Matthews,2.5,Computer Engineering
mmay2,Molly May,2.5,Geology
mmc2,Mark Mccoy,4.5,Accountancy + Data Science
mmccart2,Melissa Mccarthy,4.0,Systems Engineering & Design
mmcdo2,Michele Mcdonald,5.0,Special Education
mmckay2,Maria Mckay,1.5,Accountancy
mmckee2,Michael Mckee,1.5,Teaching - Middle Grades Education
mmcm2,Melissa Mcmillan,3.0,Secondary Education
mmcnei2,Marie Mcneil,1.0,Journalism
mme2,Megan Melendez,1.5,Environmental Engineering
mmejia2,Meredith Mejia,4.0,Electrical Engineering
mmel2,Mary Melendez,4.5,Marketing
mmelton2,Morgan Melton,1.5,Computer Engineering
mmeza2,Michelle Meza,1.5,Dietetics and Nutrition
mmi2,Mark Miller,2.0,Computer Science + Bioengineering
mmil2,Michael Miller,2.5,Bioengineering
mmill2,Martin Mills,3.0,Accountancy + Data Science
mmill3,Mark Miller,4.0,Computer Science + Physics
mmill4,Mary Miller,2.5,Biochemistry
mmille2,Mike Miller,3.5,Chemical Engineering
mmiller2,Michelle Miller,1.0,Industrial Engineering
mmo2,Michael Morales,1.0,Dietetics and Nutrition
mmo3,Michael Morales,3.5,Nutrition and Health
mmo4,Michele Morgan,4.0,Food Science
mmo5,Michael Morgan,1.5,Information Sciences
mmo6,Michael Molina,2.5,Aerospace Engineering
mmoo2,Michael Moody,1.0,Environmental Engineering
mmoor2,Maria Moore,2.0,Systems Engineering & Design
mmoore2,Michael Moore,3.5,Supply Chain Management
mmor2,Michael Moreno,1.5,Supply Chain Management
mmor3,Michael Morris,2.0,Finance
mmor4,Mathew Morton,3.5,Business + Data Science
mmor5,Maurice Mora,5.0,Human Development & Family Studies
mmoran2,Michael Moran,4.0,Operations Management
mmos2,Michael Mosley,2.0,Special Education
mmoye2,Michelle Moyer,1.5,Information Sciences
mmul2,Mason Mullen,2.5,Computer Science + Animal Sciences
mmur2,Monica Murphy,2.0,Agricultural & Consumer Economics
mmurr2,Michael Murray,1.0,Dietetics and Nutrition
mnel2,Melvin Nelson,4.5,Industrial Engineering
mnel3,Michael Nelson,2.0,Electrical Engineering
mnelso2,Michael Nelson,2.0,Secondary Education
mng2,Mary Nguyen,2.5,Agricultural & Biological Engineering
mnguy2,Michael Nguyen,1.5,Kinesiology
mni2,Mariah Nichols,2.5,Dietetics and Nutrition
mnich2,Michael Nichols,3.5,Materials Science & Engineering
mnorman2,Michael Norman,2.0,Media & Cinema Studies
mnorman3,Margaret Norman,1.5,Sustainable Design
mnorto2,Mark Norton,1.0,Accountancy + Data Science
moc2,Michael Oconnor,4.0,Computer Science + Advertising
molive2,Matthew Oliver,3.0,Marketing
mon2,Megan Oneal,1.5,Early Childhood Education
morteg2,Mary Ortega,2.5,Kinesiology
mos2,Megan Osborne,5.0,Electrical Engineering
mosborn2,Micheal Osborn,4.0,Chemistry
mow2,Melissa Owen,3.5,Strategy
mpa2,Mallory Paul,2.5,Early Childhood Education
mpa3,Maria Park,1.5,Neural Engineering
mpa4,Morgan Padilla,3.0,Physics
mpa5,Matthew Patterson,4.5,Management
mpage2,Mark Page,4.0,Civil Engineering
mpage3,Mary Page,4.0,Aerospace Engineering
mpark2,Mark Park,3.5,Nuclear
mpark3,Michele Park,2.5,Engineering Mechanics
mparker2,Matthew Parker,5.0,Journalism
mpat2,Michael Patel,1.5,Dietetics and Nutrition
mpate2,Mark Patel,2.0,Computer Science + Bioengineering
mpatri2,Monica Patrick,2.5,Dietetics and Nutrition
mpatt2,Michelle Patterson,4.5,Computer Science + Physics
mpatte2,Manuel Patterson,4.0,Kinesiology
mpaul2,Michele Paul,2.0,Electrical Engineering
mpe2,Michele Peterson,1.0,Physics
mpe3,Michelle Petersen,5.0,Kinesiology
mpe4,Matthew Peterson,3.5,Computer Science + Astronomy
mpere2,Misty Perez,3.5,Electrical Engineering
mpere3,Michael Perez,2.0,Engineering Technology & Management for Agricultural Systems
mperez2,Marc Perez,3.5,Computer Science + Astronomy
mperez3,Megan Perez,1.5,Computer Science + Bioengineering
mperkin2,Marvin Perkins,4.0,Computer Science + Astronomy
mperry2,Megan Perry,5.0,Biochemistry
mpet2,Michelle Peterson,4.5,Computer Science
mpete2,Mitchell Peterson,4.5,Computer Science + Astronomy
mpeter2,Michael Peterson,5.0,Human Development & Family Studies
mpeters2,Mary Peterson,2.5,Computer Science + Music
mph2,Michael Phillips,1.5,Dance
mphi2,Margaret Phillips,1.0,Finance + Data Science
mpineda2,Michael Pineda,5.0,Computer Science + Advertising
mpoole2,Matthew Poole,5.0,Dietetics and Nutrition
mpor2,Michelle Porter,3.0,Civil Engineering
mporter2,Martha Porter,1.5,Chemical Engineering
mpowel2,Michael Powell,4.0,Civil Engineering
mpowel3,Michael Powell,2.5,Aerospace Engineering
mprat2,Michael Pratt,3.0,Accountancy + Data Science
mpu2,Megan Pugh,1.0,Environmental Engineering
mquin2,Michael Quinn,3.5,Journalism
mra2,Megan Ramos,5.0,Dance
mra3,Matthew Ramos,4.5,Systems Engineering & Design
mra4,Michelle Ray,2.5,Computer Science + Astronomy
mramir2,Michael Ramirez,5.0,Computer Science
mre2,Matthew Reyes,4.5,Accountancy + Data Science
mrees2,Melissa Reese,3.0,Human Development & Family Studies
mreeve2,Michael Reeves,4.0,Chemistry
mrei2,Miguel Reid,3.0,Engineering Technology & Management for Agricultural Systems
mrh2,Michael Rhodes,4.5,Agricultural & Consumer Economics
mri2,Megan Rivera,1.0,Computer Science + Astronomy
mriddl2,Mario Riddle,4.5,Strategy
mril2,Michael Riley,4.5,Kinesiology
mrivera2,Michael Rivera,2.5,Media & Cinema Studies
mro2,Michael Robinson,2.5,Aerospace Engineering
mro3,Michelle Robertson,2.5,Finance + Data Science
mrob2,Michael Robertson,5.0,Computer Science + Crop Sciences
mrobins2,Marc Robinson,3.0,Geology
mrocha2,Melissa Rocha,3.0,Finance + Data Science
mrodg2,Michael Rodgers,1.0,Information Systems
mrodri2,Marcus Rodriguez,4.5,Finance + Data Science
mrodrig2,Mike Rodriguez,5.0,Computer Science + Astronomy
mrodrig3,Melissa Rodriguez,3.0,Bioengineering
mrogers2,Michael Rogers,5.0,Computer Science + Crop Sciences
mroj2,Michelle Rojas,1.0,Finance
mrojas2,Michelle Rojas,2.5,Management
mrosale2,Melissa Rosales,4.0,Accountancy
mrose2,Mark Rose,2.0,Materials Science & Engineering
mross2,Morgan Ross,2.5,Dietetics and Nutrition
mrui2,Marcus Ruiz,3.5,Business + Data Science
mruiz2,Monica Ruiz,4.5,Management
mruiz3,Matthew Ruiz,1.0,Computer Science + Astronomy
mruiz4,Megan Ruiz,5.0,Architectural Studies
mryan2,Matthew Ryan,2.0,Computer Science + Advertising
msa2,Manuel Sanders,2.0,Sustainability in Food & Environmental Systems
msanc2,Michael Sanchez,2.0,Elementary Education
msanc3,Miguel Sanchez,5.0,Computer Science
msanche2,Michelle Sanchez,1.5,Systems Engineering & Design
msanche3,Mark Sanchez,1.5,Sustainable Design
msando2,Mark Sandoval,1.5,Operations Management
msanti2,Maria Santiago,4.5,Engineering Mechanics
msaund2,Matthew Saunders,4.5,Computer Science + Physics
msawye2,Matthew Sawyer,1.0,Computer Science + Astronomy
msc2,Margaret Schultz,1.0,Finance
msc3,Madison Scott,2.5,Neural Engineering
msc4,Matthew Scott,1.0,Mechanical Engineering
msch2,Mark Schneider,1.5,Engineering Mechanics
mschmid2,Matthew Schmidt,5.0,Dietetics and Nutrition
mschne2,Michael Schneider,2.5,Hospitality Management
mserra2,Michael Serrano,4.5,Secondary Education
msh2,Marcus Shaw,2.5,Sustainability in Food & Environmental Systems
mshaf2,Mackenzie Shaffer,4.0,Journalism
msharp2,Mitchell Sharp,2.5,Dance
mshep2,Margaret Shepard,2.5,Information Systems
